Bus Route Number,Stop Locations,Timestamp,Passenger Count,Trip Duration (mins),Incident ID,Crime Category,Date/Time,District/Zone,Incident Description,Timestamp.1,Latitude,Longitude,Vehicle Count,Accident Severity,Weather Condition
67,City Center,16-04-2024 02:00,131,68,46ee18d3-aa20-443f-9542-0ca25b47a4ee,12,16-04-2024 02:00,3,Animal where media image federal less theory suggest least conference between.,16-04-2024 02:00,23.86277532454593,72.20631444945846,66,6,1
444,Industrial Area,16-04-2024 03:00,76,39,9c46b64b-6ce5-4ce3-832a-db2eea12c4b5,7,16-04-2024 03:00,1,Different serve material important easy choice individual establish line but heart form.,16-04-2024 03:00,21.42685865583281,71.36234038977446,36,4,2
425,Mall,16-04-2024 04:00,77,39,c7e70f37-e9a6-4357-88d3-51c8232db67a,18,16-04-2024 04:00,5,Mr hot professor high employee strong performance.,16-04-2024 04:00,23.125434759410503,72.58199855361416,40,10,2
366,Mall,16-04-2024 05:00,44,23,46fa6c87-7e02-4b82-8078-1510aef06366,10,16-04-2024 05:00,4,Admit fight American ok much machine better per.,16-04-2024 05:00,21.20377861266848,73.49779508544188,20,4,0
234,Airport,16-04-2024 06:00,65,35,6fdacbfd-624e-4e49-afaf-a9b87e2599bc,15,16-04-2024 06:00,4,Feeling simple exactly together listen quickly change.,16-04-2024 06:00,21.324481056705547,69.25525599955482,33,7,2
487,Mall,16-04-2024 07:00,203,103,74f193e6-8afa-4256-ab12-6e8a9f3c2d43,6,16-04-2024 07:00,2,General interview which method possible stop nearly anything.,16-04-2024 07:00,22.52662875422801,69.53648265340838,100,2,1
465,Suburb,16-04-2024 08:00,36,16,b28b1a79-0e26-41ac-baf3-cd60d87b222e,13,16-04-2024 08:00,4,Along job between adult employee special our.,16-04-2024 08:00,22.394612790463032,72.42804557251709,17,7,0
249,City Center,16-04-2024 09:00,127,62,16c277ac-38b7-4585-953f-a86198034991,7,16-04-2024 09:00,3,None seek drug simply loss this spring safe direction several site large back.,16-04-2024 09:00,23.85474092831961,70.88852207635298,60,3,0
400,Suburb,16-04-2024 10:00,120,61,d44f2a4b-d655-4697-bc42-29a6c60b903a,13,16-04-2024 10:00,4,Capital high wide record laugh quickly modern before such between red feel.,16-04-2024 10:00,23.83450635906221,70.40809218996796,58,5,0
269,Industrial Area,16-04-2024 11:00,142,70,68b13d9a-832e-48bf-8b54-dc0259d574e8,7,16-04-2024 11:00,2,Section piece card us eye score hotel statement stuff how director name war.,16-04-2024 11:00,23.3388259276274,69.89296641731178,68,4,0
368,Main Station,16-04-2024 12:00,141,73,88be74e2-7bbb-4436-95c3-51324b2dd71f,14,16-04-2024 12:00,5,Cultural reach enter already kid ready bad deep fill.,16-04-2024 12:00,22.80630549038205,71.86318138385641,72,6,0
379,Main Station,16-04-2024 13:00,40,20,0a63af6c-8467-46ff-a3c1-650dd0934a77,14,16-04-2024 13:00,5,World model everything eye issue black run against admit raise.,16-04-2024 13:00,22.364880952179032,70.73766197795307,17,8,0
97,Suburb,16-04-2024 14:00,208,102,22c04a9f-8756-46ad-822f-8381cb02f8f3,8,16-04-2024 14:00,3,Safe under sit appear offer collection current.,16-04-2024 14:00,22.068535602985268,71.53980413055693,101,4,0
222,City Center,16-04-2024 15:00,56,30,d17fbc88-0ee7-4a92-a3fc-5f70762f2497,17,16-04-2024 15:00,5,Line he price nature best chance product.,16-04-2024 15:00,23.841262640926665,73.79280614106908,27,8,2
189,City Center,16-04-2024 16:00,203,103,1215783d-498a-4f1b-92d0-2dad222a13f1,10,16-04-2024 16:00,3,Suffer economic election listen very include hour quickly.,16-04-2024 16:00,22.80872643427405,72.79133822832908,103,6,0
317,City Center,16-04-2024 17:00,234,119,eac5a669-6688-402f-9f39-6c2c9c2c40e4,7,16-04-2024 17:00,1,Report even level stuff forget recognize half move nature kitchen information natural.,16-04-2024 17:00,22.73721758305799,72.9797543463668,118,2,3
431,Industrial Area,16-04-2024 18:00,55,28,1c861fcf-11c8-4088-abb9-de7ca413df9d,14,16-04-2024 18:00,3,Marriage season cost attorney war teacher.,16-04-2024 18:00,21.695703365306745,69.62098951531513,25,7,2
151,Mall,16-04-2024 19:00,116,56,da05fd5f-4fb4-42d5-b819-3e47a6250a43,7,16-04-2024 19:00,3,Attention hundred speech fear cut product property mind question of ground.,16-04-2024 19:00,21.14009345365534,70.62490159398445,56,4,0
209,Main Station,16-04-2024 20:00,128,64,519f53fa-8647-49d0-9442-b6b82fff74d2,3,16-04-2024 20:00,1,Paper red inside hold good financial magazine others nice tree often religious cost.,16-04-2024 20:00,23.835565739278632,69.53117736011434,61,2,0
296,Airport,16-04-2024 21:00,72,37,ab0ba869-2e11-441f-b62a-31328d556aaf,8,16-04-2024 21:00,2,Put ok the threat book meeting range administration onto step could true.,16-04-2024 21:00,21.94120577653397,73.84260465077033,34,3,2
160,Main Station,16-04-2024 22:00,73,38,dc11f00d-c1a1-4a16-be9d-fa78b936ea70,11,16-04-2024 22:00,4,Hour behavior no reality sort decide hundred three south a full.,16-04-2024 22:00,22.327767069973373,72.41093807566602,39,6,0
398,Main Station,16-04-2024 23:00,220,109,56582f41-a03f-496e-b6c8-fb28a922e2d2,14,16-04-2024 23:00,5,Success I measure area eye administration officer travel across must official along.,16-04-2024 23:00,21.343919830757123,69.09616918752128,107,6,0
182,Industrial Area,17-04-2024 00:00,197,99,2b4353c2-d8ef-45cb-b294-2b27b151a885,12,17-04-2024 00:00,4,Very machine point main prevent visit prepare scientist.,17-04-2024 00:00,23.51077298972788,71.37752410910569,99,5,0
272,Industrial Area,17-04-2024 01:00,148,74,09ace4c9-4613-427b-a131-c213cda5c67c,12,17-04-2024 01:00,4,Account traditional course rest career lead human plant myself tell enough raise.,17-04-2024 01:00,21.08289549856779,70.31762818275415,72,6,1
491,Industrial Area,17-04-2024 02:00,165,84,bf241879-3ae6-4163-a3f9-2b2b6d1aca30,7,17-04-2024 02:00,3,Name exactly again price each share main professional best.,17-04-2024 02:00,23.50197228629729,71.69979425633537,82,2,0
329,Main Station,17-04-2024 03:00,165,84,53e449c4-52cd-4d4b-a1ec-264fc7ca610f,15,17-04-2024 03:00,5,Beautiful leave education small authority position answer response game yeah control real.,17-04-2024 03:00,21.420855038363896,69.89328843235931,84,8,0
273,Industrial Area,17-04-2024 04:00,204,102,7160f190-1132-4de1-ac45-95efb3134684,11,17-04-2024 04:00,4,Behind thousand himself miss happy know.,17-04-2024 04:00,23.659692337893446,69.28427745315828,102,6,0
300,Industrial Area,17-04-2024 05:00,111,55,e0aa4bd5-641e-40cb-9b1a-c1a60170bd58,15,17-04-2024 05:00,5,Recent eye present everyone piece report visit very something.,17-04-2024 05:00,23.18931791200848,70.61588766139158,56,8,0
275,Suburb,17-04-2024 06:00,96,49,76f579a2-b2ec-4bd4-8495-97f999ee9d6f,9,17-04-2024 06:00,3,Will thank professor candidate listen get former movie hear bit though.,17-04-2024 06:00,21.49401078752192,70.47753555352361,51,5,0
394,Suburb,17-04-2024 07:00,222,110,64e542e2-1577-40c8-8c70-594f8e61518b,11,17-04-2024 07:00,4,Trouble organization community less somebody memory reality.,17-04-2024 07:00,22.697453978578405,72.58481792365687,109,6,0
333,Airport,17-04-2024 08:00,159,80,cf869eef-8275-4276-b6f7-b0fcd6ffe3ef,4,17-04-2024 08:00,1,Official style hold teach security skill majority treatment so seat.,17-04-2024 08:00,21.937968943065663,71.37274429554769,78,1,0
275,Airport,17-04-2024 09:00,120,61,e21a658a-5697-44d1-8185-34f255b6816d,5,17-04-2024 09:00,2,Seat government bag career own man quickly enter along need physical letter.,17-04-2024 09:00,21.534699296734747,70.45663901666792,62,1,0
387,Industrial Area,17-04-2024 10:00,55,30,f42c14b0-526e-4b9a-b354-92cd106803fc,1,17-04-2024 10:00,0,Improve season mission now box line American person president.,17-04-2024 10:00,23.57754659823333,71.85215259214229,32,1,1
18,Main Station,17-04-2024 11:00,27,12,921fd1a6-5e4a-4b93-b1fd-33e233856cab,1,17-04-2024 11:00,0,Couple radio bring challenge everybody art past source property however agent worker natural.,17-04-2024 11:00,22.21056829952169,69.35658694115621,13,1,0
447,Airport,17-04-2024 12:00,195,96,8594da65-3091-4c8b-80c2-9f9d50ab5871,11,17-04-2024 12:00,4,Talk policy week show civil information state performance meeting data.,17-04-2024 12:00,22.195631143096147,72.31176305876875,97,6,0
238,Airport,17-04-2024 13:00,239,119,287b9ea9-b2cf-4860-8a9b-bea408af4a7f,16,17-04-2024 13:00,5,Rich follow environmental buy peace yeah yeah myself.,17-04-2024 13:00,21.509660024419865,69.73644683383239,117,7,0
305,Main Station,17-04-2024 14:00,142,70,33f4235d-6aa1-4301-934c-96eb2337bf29,19,17-04-2024 14:00,5,Sell cost state significant likely though necessary military visit.,17-04-2024 14:00,22.149197028257337,70.39849684660446,72,10,2
97,Airport,17-04-2024 15:00,21,11,e6454774-78c2-4809-a43e-9778f8b905b2,1,17-04-2024 15:00,0,Explain catch bed decision station area base minute seem white yard.,17-04-2024 15:00,23.61485053898655,70.41061443585859,13,1,0
379,Industrial Area,17-04-2024 16:00,80,39,0d51547e-5c33-4296-84f3-0d731cba4e10,9,17-04-2024 16:00,2,Series dream rate particular country thousand than south section blue.,17-04-2024 16:00,22.089386131468903,71.32925959921654,37,4,2
209,Suburb,17-04-2024 17:00,199,102,3b3320f3-05ee-473e-8d46-503dd2ad2349,0,17-04-2024 17:00,0,Debate nation certain answer under I begin various.,17-04-2024 17:00,23.85481068749936,73.76578683214973,103,0,0
293,Mall,17-04-2024 18:00,64,31,d95745d4-4d52-4daa-905b-9af9434f62b3,8,17-04-2024 18:00,3,Almost local official main visit huge those Congress cover low would.,17-04-2024 18:00,23.83892669762516,70.62329625217714,29,3,0
466,Suburb,17-04-2024 19:00,123,60,d7bd84a9-c55d-4fd7-86cd-5f7c6d13bdff,20,17-04-2024 19:00,5,Through next doctor this firm put movement.,17-04-2024 19:00,21.43469597792204,70.40660934235471,60,10,3
137,City Center,17-04-2024 20:00,163,82,87565a43-2586-4def-b288-d7818af55047,19,17-04-2024 20:00,5,Again laugh significant they under name get ever however career seat.,17-04-2024 20:00,21.531933760567927,69.84400992648303,84,8,2
412,City Center,17-04-2024 21:00,29,17,8286ff02-868b-4a8b-b653-f7d99e461d06,10,17-04-2024 21:00,4,Kitchen hit job baby world few space day quite.,17-04-2024 21:00,23.588022210995675,70.95984450043085,19,6,0
90,Main Station,17-04-2024 22:00,41,21,c13e7444-dc6e-4707-b318-a3655182c619,13,17-04-2024 22:00,3,Push yet late detail defense with air how until level.,17-04-2024 22:00,22.17828275677416,69.91020555936285,22,6,3
301,City Center,17-04-2024 23:00,129,66,bbb1cf56-915d-4fd1-8e5d-3f1c84db1d7c,15,17-04-2024 23:00,4,Think together keep animal describe hear tree remember.,17-04-2024 23:00,21.01312194684904,69.68884668157816,63,6,1
498,Suburb,18-04-2024 00:00,178,91,94466b2f-a545-4a6e-8d7e-04493396a5ab,15,18-04-2024 00:00,5,Red memory choose general artist democratic company admit including human.,18-04-2024 00:00,21.82161545911612,73.28679302907393,88,7,0
230,Airport,18-04-2024 01:00,212,106,07335dc2-e95f-45e1-8781-b9c8ccf0e0aa,6,18-04-2024 01:00,2,Tv him change need and image.,18-04-2024 01:00,22.79288697958668,69.26319367261517,107,2,0
424,Suburb,18-04-2024 02:00,63,31,41c4d422-478d-430a-ae88-ce13ff6a3b1d,17,18-04-2024 02:00,4,Course service speech around create grow door letter those together.,18-04-2024 02:00,23.397797897879904,72.55412559729994,29,8,2
473,City Center,18-04-2024 03:00,120,59,e289b99d-8425-4954-b900-31661bb88e01,4,18-04-2024 03:00,1,Five total blood attention movie front.,18-04-2024 03:00,21.40016585127978,70.01285450510035,59,1,0
208,Main Station,18-04-2024 04:00,143,70,650f21db-0193-499b-933d-f8144fe3bb14,15,18-04-2024 04:00,5,Discover story call raise fight number teach American customer success feel.,18-04-2024 04:00,21.3316240932502,69.05857511643981,69,6,0
259,Airport,18-04-2024 05:00,48,25,2a66c091-fa60-4b6b-b35c-71b85a32027f,16,18-04-2024 05:00,5,Senior defense difference gun home doctor.,18-04-2024 05:00,23.766277960716994,72.9757247939848,22,8,0
448,City Center,18-04-2024 06:00,92,46,4f0bdc98-566f-462b-9451-b5044a57ace8,9,18-04-2024 06:00,3,Miss official large message wall chance force see compare small watch.,18-04-2024 06:00,23.25344510346775,72.51142759611761,47,4,0
275,Industrial Area,18-04-2024 07:00,178,89,17326546-4bce-43b7-b91e-224198907920,16,18-04-2024 07:00,5,Serious them road avoid hair girl feel me bill week source.,18-04-2024 07:00,22.76933880233424,70.6714945318717,91,7,1
452,Suburb,18-04-2024 08:00,165,82,c39f85a7-8f22-4ee0-9fae-6c5de0097880,19,18-04-2024 08:00,5,Single buy among popular form imagine.,18-04-2024 08:00,23.307560369987783,69.39666266945237,82,10,2
335,City Center,18-04-2024 09:00,155,79,e64a0dcb-a9a9-4ad5-ad93-684df3ecc4b0,8,18-04-2024 09:00,3,Pull teach employee water fight matter son also position.,18-04-2024 09:00,22.286563083919926,70.80335781848895,80,4,0
369,Mall,18-04-2024 10:00,29,16,a7eb49b8-5379-410c-b7a9-8b2f19171e10,4,18-04-2024 10:00,2,Our manage coach simple just or matter anything thousand happy.,18-04-2024 10:00,23.27536724192738,69.90663790150914,14,1,0
230,Suburb,18-04-2024 11:00,65,34,5dd39c2c-e334-4f21-bdbc-5960bbcd14c4,0,18-04-2024 11:00,0,Large subject line writer through final spend difficult peace discuss.,18-04-2024 11:00,22.11540897382361,73.66251776685776,33,0,0
304,Industrial Area,18-04-2024 12:00,185,94,0844747a-7165-472a-a2b1-d31b5194928a,-2,18-04-2024 12:00,0,Reality tend what whom hand almost standard throughout success music right name fall.,18-04-2024 12:00,21.73228371747781,71.64811551127397,92,0,0
469,Main Station,18-04-2024 13:00,159,80,f3ec010c-731f-4cf2-a644-2ba1158ac405,18,18-04-2024 13:00,5,Else low common heavy according produce.,18-04-2024 13:00,23.18704026387891,73.81921818863462,77,10,2
175,Industrial Area,18-04-2024 14:00,139,71,bc60bc68-2da2-4c70-89cc-a10b567c69c9,1,18-04-2024 14:00,0,Than personal almost trade region center.,18-04-2024 14:00,22.259016876471804,70.75657060950212,71,0,0
130,Industrial Area,18-04-2024 15:00,178,87,5a74ccc1-68f5-491b-90da-760f010df910,7,18-04-2024 15:00,2,Group fill nearly outside summer near accept up call hair interview.,18-04-2024 15:00,23.94413131297859,71.78231409337201,86,2,0
473,Industrial Area,18-04-2024 16:00,103,52,a0c1fdbd-113a-4f81-8699-47ea03e5f80b,3,18-04-2024 16:00,1,Stock crime the laugh high when cold discover special.,18-04-2024 16:00,22.048455546924306,69.95061715047609,51,0,1
261,Industrial Area,18-04-2024 17:00,97,51,11db5468-a4f3-4c5b-90ed-b8c993178880,6,18-04-2024 17:00,2,Person would oil amount condition gun.,18-04-2024 17:00,23.7651822615932,73.04214547018765,49,4,0
395,Suburb,18-04-2024 18:00,60,28,41c956bc-32c5-4cbd-8f1f-b5e5bb373f1e,18,18-04-2024 18:00,5,Significant part into stock protect can.,18-04-2024 18:00,23.798887645701235,69.2055015618471,28,9,2
488,Suburb,18-04-2024 19:00,203,101,afb834a6-18b9-4dea-a646-2a68c6ed673f,7,18-04-2024 19:00,1,Check perform already like service physical food.,18-04-2024 19:00,21.72555884119424,72.47807711468064,99,3,2
331,Airport,18-04-2024 20:00,23,12,965e9fb4-91f6-43b1-9c84-220474590c1d,16,18-04-2024 20:00,5,Make until day audience gas government follow go.,18-04-2024 20:00,23.39466354476404,70.95830046179455,14,7,0
424,Industrial Area,18-04-2024 21:00,19,11,17f3aa57-3949-473d-b815-8f1efcae0b18,16,18-04-2024 21:00,5,Material administration write school issue memory defense air.,18-04-2024 21:00,22.29922351543369,71.89207887012539,13,8,0
338,Main Station,18-04-2024 22:00,190,94,d52a009f-2502-476b-8ccd-03a96c04407f,12,18-04-2024 22:00,4,Form when skin single attorney sometimes.,18-04-2024 22:00,23.752574181691045,71.96129567458284,95,6,0
405,City Center,18-04-2024 23:00,219,109,d26a5741-e395-40ff-be12-d63af9940356,19,18-04-2024 23:00,5,Technology these drop audience happy son poor team outside.,18-04-2024 23:00,22.35037281790572,72.55397557067158,108,8,3
246,Industrial Area,19-04-2024 00:00,86,44,7982e51d-3428-44f6-ad6d-b57466318fcd,12,19-04-2024 00:00,3,Student far certain pay TV tend.,19-04-2024 00:00,23.2329111520121,70.0213110161563,43,7,2
184,Airport,19-04-2024 01:00,116,57,5774b0d3-3f87-4a0d-92d4-7f05d59dd742,8,19-04-2024 01:00,1,Fall film town within yeah full little hit.,19-04-2024 01:00,22.4009022274914,71.65692960607815,57,5,3
358,City Center,19-04-2024 02:00,168,84,9cfb8cf1-89f8-4482-a757-36161f3606b7,2,19-04-2024 02:00,1,Above what pattern always just bit other common weight pressure election.,19-04-2024 02:00,21.683402267138568,71.13462968196698,81,2,0
377,Main Station,19-04-2024 03:00,30,17,38e6427a-1e15-4dc1-a724-59390ca3bcbc,5,19-04-2024 03:00,1,Owner time officer per chair thought drop daughter attorney positive born forget value.,19-04-2024 03:00,21.59805038683406,70.41090554430183,19,3,2
231,City Center,19-04-2024 04:00,183,91,817b6960-64e0-42d9-95a6-8caacaacf6e5,8,19-04-2024 04:00,3,Magazine minute fire what defense attack stuff west figure prepare.,19-04-2024 04:00,22.276293582769046,71.47863911382264,93,4,0
454,Mall,19-04-2024 05:00,36,16,a94959bb-4699-4d5f-9395-ca4e2eda8bd8,6,19-04-2024 05:00,1,Task Democrat throughout require how course nor our market.,19-04-2024 05:00,23.266483971042646,73.76007522625542,15,2,2
217,Mall,19-04-2024 06:00,165,83,8d84d17a-dfef-4157-bc10-ecc251156637,11,19-04-2024 06:00,3,Edge detail job anything son month quality agree wide.,19-04-2024 06:00,22.815214455542307,73.74442473589511,85,6,1
312,City Center,19-04-2024 07:00,167,85,11f52621-1e0b-4994-b3fe-8cfb51c9ecd8,4,19-04-2024 07:00,0,Or popular hot according health fight science as study yard station.,19-04-2024 07:00,23.06588786970163,70.39408659980872,83,2,2
78,Industrial Area,19-04-2024 08:00,48,22,fd591601-f911-4fd9-a600-1be482f51974,4,19-04-2024 08:00,0,Piece decision hold light thus analysis entire kid bit.,19-04-2024 08:00,21.84697905219583,73.42103582451003,21,1,3
446,Industrial Area,19-04-2024 09:00,236,118,7d0c3412-f08b-407c-8da2-900787825774,16,19-04-2024 09:00,5,At such ball mind order set.,19-04-2024 09:00,22.44430603787281,73.38377404693567,120,7,1
19,City Center,19-04-2024 10:00,156,77,6b806862-3158-4086-947a-377e3524446a,0,19-04-2024 10:00,0,Medical other indicate hit remain find could long life.,19-04-2024 10:00,21.13318579490798,70.24792323800638,79,0,0
433,Airport,19-04-2024 11:00,86,44,b873190e-e4d5-436c-bdb0-71477a91947e,1,19-04-2024 11:00,0,Right toward south event continue make.,19-04-2024 11:00,23.45259724787436,71.99475373211527,46,0,0
366,Airport,19-04-2024 12:00,42,19,9ba7c644-3238-4d97-9d3c-3fc97c741ac1,6,19-04-2024 12:00,1,Until decade reason themselves owner itself minute.,19-04-2024 12:00,23.969676486719628,73.34967879639213,17,4,1
393,Mall,19-04-2024 13:00,150,77,e19b8f18-a731-4a91-a4fe-52a6643abe2e,12,19-04-2024 13:00,2,Window both dark person part occur set firm.,19-04-2024 13:00,22.22063718787401,71.57497400975902,78,7,3
450,Suburb,19-04-2024 14:00,90,45,3b5ccfae-46dc-4627-89c7-b5dccb5ce1f6,3,19-04-2024 14:00,1,Spring eat everyone these tend make oil where.,19-04-2024 14:00,21.032890959394628,70.84884733450504,45,2,0
480,Industrial Area,19-04-2024 15:00,202,99,2992e2c3-65ec-4a32-8444-b3ea42a102c7,7,19-04-2024 15:00,2,Grow cause machine mind score article water remain part toward.,19-04-2024 15:00,21.50937791865284,72.25392715121603,98,4,0
